customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charges_per_month_tenure,total_services,churn_probability,churn_predicted,risk_tier
8898-KASCD,1,0,0,0,39,0,0,0,0,0,1,1,0,0,1,0,3,35.55,1309.15,No,0,0.8887499999999999,2,0.059644822,0,Low
9242-TKFSV,1,0,1,1,72,0,0,0,1,1,1,1,1,1,2,1,1,65.1,4754.3,No,0,0.8917808219178082,6,0.0030696676,0,Low
9290-SHCMB,0,1,0,0,13,1,0,1,0,0,1,0,1,1,0,1,2,96.85,1235.55,No,0,6.917857142857143,3,0.77586734,1,High
0743-HNPFG,0,0,1,1,51,1,0,0,1,1,0,1,0,1,1,1,1,69.75,3562.5,No,0,1.3413461538461537,4,0.09341829,0,Low
2277-BKJKN,0,1,1,0,71,1,0,1,0,1,1,0,1,1,2,1,2,99.2,7213.75,No,0,1.3777777777777778,4,0.1650518,0,Low
9809-IMGCQ,1,1,0,0,22,1,1,1,0,0,0,0,1,1,0,1,2,96.7,2082.95,Yes,1,4.2043478260869565,2,0.88104755,1,High
5208-HFSBT,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,1,55.05,102.75,Yes,1,18.349999999999998,2,0.72049886,1,High
5035-PGZXH,0,0,0,0,56,1,1,1,0,1,1,0,1,1,1,1,2,106.8,5914.4,No,0,1.8736842105263158,4,0.616973,1,High
8695-WDYEA,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,51.25,51.25,No,0,25.625,1,0.40049148,0,Medium
6543-JXSOO,0,0,1,1,23,1,0,0,1,1,0,1,0,0,1,1,3,57.75,1282.85,No,0,2.40625,3,0.1462422,0,Low
8016-ZMGMO,0,1,1,0,66,1,1,0,0,1,1,0,1,0,1,1,0,70.85,4738.85,No,0,1.0574626865671641,3,0.16391823,0,Low
8605-ITULD,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.55,19.55,No,0,9.775,0,0.58472407,1,Medium
3254-YRILK,1,1,0,0,19,1,1,1,0,1,0,0,1,0,0,1,2,88.2,1775.8,Yes,1,4.41,2,0.812671,1,High
6416-YJTTB,1,0,0,0,11,1,0,1,1,0,1,0,0,0,0,1,0,79.5,795.65,No,0,6.625,2,0.55526894,1,Medium
2667-WYLWJ,0,0,1,1,8,1,0,2,0,0,0,0,0,0,1,1,3,19.75,145.0,Yes,1,2.1944444444444446,0,0.40948275,0,Medium
4472-VESGY,0,0,1,1,52,1,1,1,1,1,1,0,0,1,0,0,0,98.15,4993.4,No,0,1.8518867924528304,4,0.34292123,0,Medium
3195-TQDZX,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,2,20.25,61.45,No,0,5.0625,0,0.2902222,0,Low
3128-YOVTD,0,0,1,1,51,1,0,1,1,1,0,0,0,0,0,1,0,79.15,4018.55,No,0,1.5221153846153848,2,0.3746006,0,Medium
0529-ONKER,1,1,0,0,15,1,1,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,Yes,1,4.728125,0,0.78005356,1,High
1728-CXQBE,1,1,1,0,64,1,1,1,0,1,1,0,0,1,0,1,2,94.25,6081.4,No,0,1.45,3,0.22171445,0,Low
7041-TXQJH,0,0,0,0,37,0,0,0,0,0,1,0,0,1,0,1,1,40.2,1478.85,No,0,1.0578947368421054,2,0.3649861,0,Medium
5014-GSOUQ,1,0,0,0,13,1,0,2,0,0,0,0,0,0,2,0,3,19.95,243.65,No,0,1.425,0,0.009955247,0,Low
5724-BIDBU,1,0,1,0,49,1,1,0,1,0,0,0,0,0,1,1,2,55.35,2633.95,No,0,1.107,1,0.23425205,0,Low
0481-SUMCB,0,1,0,0,45,1,1,1,0,0,1,0,1,1,1,1,0,102.15,4735.35,No,0,2.220652173913044,3,0.31771833,0,Medium
1769-GRUIK,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,1247.75,No,0,3.7421052631578946,0,0.61449784,1,High
5240-IJOQT,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,74.7,74.7,Yes,1,37.35,0,0.94404095,1,High
8819-WFGGJ,1,0,1,0,68,0,0,0,1,0,1,0,1,1,2,1,0,54.1,3794.5,No,0,0.7840579710144928,4,0.034298353,0,Low
7427-AUFPY,1,0,0,0,54,1,0,2,0,0,0,0,0,0,2,0,1,19.65,1008.7,No,0,0.35727272727272724,0,0.062337488,0,Low
2811-POVEX,0,1,1,1,23,1,0,1,0,1,1,0,0,1,0,1,0,88.45,2130.55,No,0,3.685416666666667,3,0.598258,1,Medium
1092-GANHU,1,0,0,0,17,1,0,1,0,0,1,0,0,0,0,1,2,76.65,1313.55,Yes,1,4.258333333333334,1,0.67052174,1,High
7898-PDWQE,1,0,1,0,71,1,1,0,1,1,1,1,0,1,2,0,1,80.4,5727.15,No,0,1.1166666666666667,5,0.0071599544,0,Low
9972-EWRJS,0,0,1,1,67,1,0,2,0,0,0,0,0,0,2,1,0,19.25,1372.9,No,0,0.28308823529411764,0,0.002182297,0,Low
9314-IJWSQ,0,0,1,1,14,1,1,1,0,0,0,0,1,0,0,1,2,84.8,1203.9,No,0,5.653333333333333,1,0.80694187,1,High
0661-XEYAN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,25.8,25.8,Yes,1,12.9,0,0.9125057,1,High
5799-JRCZO,0,0,0,1,63,1,0,2,0,0,0,0,0,0,2,0,1,19.5,1215.1,No,0,0.3046875,0,0.015083094,0,Low
1921-KYSAY,0,0,0,0,41,1,1,0,0,0,1,1,0,1,1,1,2,68.6,2877.05,No,0,1.6333333333333333,3,0.26068193,0,Low
6198-RTPMF,0,0,1,0,17,1,1,1,0,0,0,0,1,1,0,0,2,92.6,1579.7,No,0,5.144444444444444,2,0.6733189,1,High
2924-KHUVI,1,0,1,0,56,1,1,1,1,0,0,0,1,1,1,1,2,100.55,5514.95,No,0,1.7640350877192983,3,0.59283155,1,Medium
1925-GMVBW,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,1,20.55,96.1,No,0,3.4250000000000003,0,0.2588101,0,Low
7881-EVUAD,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,2,42.6,72.4,Yes,1,14.200000000000001,3,0.85567766,1,High
6184-DYUOB,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,1,3,19.6,55.25,No,0,4.9,0,0.3018792,0,Medium
9207-ZPANB,1,0,0,0,37,1,1,0,1,1,1,1,0,0,1,0,2,67.45,2443.3,No,0,1.7750000000000001,4,0.121531546,0,Low
5766-XQXMQ,0,0,0,0,29,1,0,0,1,1,1,0,0,1,0,1,0,68.85,1970.5,Yes,1,2.295,4,0.3618087,0,Medium
9327-QSDED,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,43.55,335.4,No,0,4.838888888888889,0,0.42683393,0,Medium
1656-DRSMG,0,0,0,0,63,1,1,1,0,1,1,1,1,1,0,1,1,109.85,7002.95,No,0,1.71640625,5,0.21184526,0,Low
3012-VFFMN,0,0,1,1,7,1,0,2,0,0,0,0,0,0,0,0,3,20.65,158.95,No,0,2.58125,0,0.16130525,0,Low
2984-AFWNC,0,0,0,0,3,1,0,1,0,1,0,0,1,1,0,0,2,95.4,293.15,No,0,23.85,3,0.77745855,1,High
0640-YJTPY,1,0,1,1,72,1,0,2,0,0,0,0,0,0,2,0,0,21.0,1493.75,No,0,0.2876712328767123,0,0.0017460671,0,Low
8096-LOIST,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,1,2,56.2,1093.4,No,0,2.81,1,0.6271788,1,High
9764-REAFF,0,0,1,0,59,1,0,2,0,0,0,0,0,0,2,0,0,18.4,1057.85,No,0,0.30666666666666664,0,0.030810324,0,Low
3703-VAVCL,1,0,1,1,2,1,0,1,0,0,1,1,0,1,0,0,1,90.0,190.05,Yes,1,30.0,3,0.86136943,1,High
7107-UBYKY,0,0,1,1,35,1,1,2,0,0,0,0,0,0,0,1,2,25.75,882.55,No,0,0.7152777777777778,0,0.09986843,0,Low
4881-GQJTW,1,0,0,0,14,1,0,2,0,0,0,0,0,0,0,0,1,19.6,300.4,No,0,1.3066666666666669,0,0.1589134,0,Low
8519-QJGJD,0,0,0,0,14,1,0,1,0,0,1,0,0,0,0,0,2,75.35,1025.95,Yes,1,5.0233333333333325,1,0.6773787,1,High
7876-DNYAP,0,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,1,19.8,1436.95,No,0,0.28285714285714286,0,0.0031766908,0,Low
7905-NJMXS,1,1,1,0,7,1,1,0,1,1,0,1,0,0,0,0,2,64.2,475.0,No,0,8.025,3,0.21093224,0,Low
2882-WDTBA,1,0,1,1,69,1,0,0,1,1,1,1,1,0,2,1,0,75.75,5388.15,No,0,1.082142857142857,5,0.09547272,0,Low
2091-GPPIQ,0,0,1,1,72,1,1,0,0,1,0,1,1,1,2,1,2,78.95,5730.15,No,0,1.0815068493150686,4,0.033746246,0,Low
6326-MTTXK,1,0,0,0,8,1,1,1,0,1,0,0,1,1,0,0,2,100.85,819.55,Yes,1,11.205555555555556,3,0.91422147,1,High
5071-FBJFS,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,2,50.3,217.1,No,0,10.059999999999999,1,0.45044214,0,Medium
2796-UUZZO,1,0,1,1,63,1,0,1,0,1,1,0,0,0,0,1,1,80.3,4896.35,No,0,1.2546875,2,0.2776858,0,Low
2429-AYKKO,1,0,0,0,72,1,0,2,0,0,0,0,0,0,2,0,0,19.85,1434.1,No,0,0.2719178082191781,0,0.0025717057,0,Low
9798-OPFEM,0,0,0,0,46,1,0,2,0,0,0,0,0,0,2,1,2,21.1,937.1,No,0,0.448936170212766,0,0.009168302,0,Low
0330-IVZHA,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,Yes,1,11.658333333333333,0,0.7887861,1,High
3794-NFNCH,1,0,1,0,30,1,0,0,0,0,1,0,0,0,0,1,3,50.0,1474.9,No,0,1.6129032258064515,1,0.14132787,0,Low
5193-QLVZB,1,0,0,0,63,1,1,1,0,1,1,0,1,1,2,1,0,104.75,6536.5,No,0,1.63671875,4,0.07392219,0,Low
7114-AEOZE,0,0,0,0,60,1,0,2,0,0,0,0,0,0,2,0,0,19.85,1128.1,No,0,0.3254098360655738,0,0.017563723,0,Low
2886-KEFUM,0,0,1,0,63,1,1,1,0,1,1,0,1,1,1,1,2,107.5,6873.75,Yes,1,1.6796875,4,0.6337341,1,High
5522-NYKPB,1,0,1,1,25,1,0,1,0,0,0,1,1,0,0,0,2,85.9,2199.05,No,0,3.303846153846154,2,0.5663183,1,Medium
4237-RLAQD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,Yes,1,22.925,0,0.8193616,1,High
9957-YODKZ,1,1,1,0,6,1,1,1,0,0,1,0,0,0,0,1,2,80.8,457.1,No,0,11.542857142857143,1,0.88747114,1,High
6518-KZXCB,1,0,0,0,22,1,1,2,0,0,0,0,0,0,2,0,3,25.25,566.5,No,0,1.0978260869565217,0,0.020921323,0,Low
2245-ADZFJ,0,0,1,1,31,1,1,0,0,1,0,1,1,1,2,0,0,80.55,2471.6,No,0,2.5171875,4,0.035458174,0,Low
7776-QGYJC,0,0,1,1,39,1,0,1,0,0,1,1,0,0,0,1,0,81.5,3107.3,No,0,2.0375,2,0.45444533,0,Medium
9313-QOLTZ,1,0,0,0,26,1,0,2,0,0,0,0,0,0,0,0,3,20.9,518.3,No,0,0.774074074074074,0,0.03967244,0,Low
9651-GTSAQ,0,0,1,0,53,1,0,1,1,1,1,0,1,1,1,1,0,106.1,5769.75,Yes,1,1.9648148148148148,5,0.64382184,1,High
3186-BAXNB,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,2,91.7,91.7,Yes,1,45.85,3,0.93496114,1,High
4672-FOTSD,1,0,0,0,12,1,1,0,1,1,0,1,0,0,0,1,2,67.25,832.3,No,0,5.173076923076923,3,0.43157798,0,Medium
0637-YLETY,0,0,0,0,16,1,1,1,0,1,1,0,0,1,0,1,1,95.6,1555.65,Yes,1,5.623529411764705,3,0.6420552,1,High
9818-XQCUV,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,20.35,45.3,No,0,6.783333333333334,0,0.23971769,0,Low
7338-ERIVA,1,0,0,1,39,0,0,0,1,0,0,1,1,0,1,0,0,45.05,1790.6,No,0,1.12625,3,0.15542448,0,Low
1157-BQCUW,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,74.95,74.95,Yes,1,37.475,0,0.93667006,1,High
8259-NFJTV,0,0,1,1,7,0,0,0,1,0,0,1,0,0,0,0,3,34.65,246.6,No,0,4.33125,2,0.3801067,0,Medium
3223-DWFIO,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,261.65,No,0,13.87,0,0.7651157,1,High
2660-EMUBI,1,1,0,0,10,1,1,1,0,0,0,0,1,1,0,1,2,95.35,898.35,Yes,1,8.668181818181818,2,0.944523,1,High
6968-GMKPR,0,0,0,0,55,1,0,1,0,1,1,0,0,0,0,1,2,81.55,4509.5,No,0,1.45625,2,0.46368998,0,Medium
4751-ERMAN,1,0,1,1,72,1,0,0,0,1,1,0,1,1,2,1,0,75.4,5480.25,No,0,1.0328767123287672,4,0.074858725,0,Low
1436-ZMJAN,0,0,1,0,10,1,0,0,0,0,1,0,1,1,0,1,1,67.8,653.15,No,0,6.163636363636363,3,0.38943377,0,Medium
3292-PBZEJ,1,1,0,0,11,1,1,1,0,1,1,1,1,1,0,1,2,111.4,1183.05,No,0,9.283333333333333,5,0.9460403,1,High
0799-DDIHE,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,639.45,No,0,2.89375,0,0.44979036,0,Medium
3070-FNFZQ,0,0,1,1,23,1,0,2,0,0,0,0,0,0,2,0,0,20.4,478.75,No,0,0.85,0,0.01386602,0,Low
2812-SFXMJ,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,20.05,20.05,No,0,10.025,0,0.6291366,1,High
7675-OZCZG,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,Yes,1,11.25,0,0.7989083,1,High
5014-WUQMG,1,0,1,1,47,1,0,1,1,1,1,0,0,1,1,1,2,96.1,4391.45,No,0,2.002083333333333,4,0.22473101,0,Low
5312-TSZVC,0,0,0,1,15,1,0,2,0,0,0,0,0,0,1,0,3,19.65,270.6,No,0,1.228125,0,0.029925138,0,Low
2003-CKLOR,1,0,0,0,66,1,0,1,0,1,1,0,1,1,0,0,2,99.5,6710.5,Yes,1,1.4850746268656716,4,0.6789414,1,High
0993-OSGPT,0,1,1,0,68,1,0,0,0,1,1,1,0,0,1,1,0,60.65,3975.9,No,0,0.8789855072463768,3,0.014636912,0,Low
9254-RBFON,0,0,1,1,17,1,0,1,0,0,1,1,1,1,1,0,0,98.6,1704.95,Yes,1,5.477777777777778,4,0.47693047,0,Medium
1205-WNWPJ,0,0,0,0,7,1,0,0,0,0,0,1,1,0,0,1,3,59.5,415.95,Yes,1,7.4375,2,0.3056424,0,Medium
9391-EOYLI,1,1,1,0,12,1,0,1,0,0,0,0,0,1,0,1,2,80.45,950.2,Yes,1,6.188461538461539,1,0.82214904,1,High
7108-DGVUU,0,1,1,0,21,1,1,0,0,1,1,0,0,1,1,0,0,71.7,1497.05,No,0,3.2590909090909093,3,0.13169008,0,Low
2782-JEEBU,1,0,0,0,21,0,0,0,0,1,0,1,0,0,0,1,3,36.0,780.15,No,0,1.6363636363636365,2,0.11634065,0,Low
5127-BZENZ,0,0,1,1,56,1,1,0,1,0,0,0,1,0,1,0,0,65.2,3512.15,No,0,1.143859649122807,2,0.06862735,0,Low
2720-FVBQP,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,1,1,48.95,273.25,No,0,6.992857142857143,0,0.5642472,1,Medium
9906-NHHVC,0,1,0,0,65,0,0,0,0,1,1,0,1,1,2,1,0,53.5,3517.9,No,0,0.8106060606060606,4,0.05640905,0,Low
4522-XRWWI,1,0,1,0,42,1,1,0,1,0,0,1,1,1,1,0,1,80.45,3375.9,No,0,1.8709302325581396,4,0.16110615,0,Low
3766-EJLFL,0,0,1,1,68,1,1,1,1,0,1,1,1,1,2,1,0,109.05,7508.55,No,0,1.5804347826086955,5,0.48888388,0,Medium
5939-SXWHM,1,0,1,1,48,1,1,2,0,0,0,0,0,0,2,0,0,26.3,1245.05,No,0,0.536734693877551,0,0.016626725,0,Low
8152-UOBNY,0,1,0,0,50,1,1,1,0,1,0,1,1,1,1,1,2,106.8,5347.95,No,0,2.0941176470588236,4,0.3844913,0,Medium
7351-KYHQH,0,1,0,0,7,1,0,0,0,1,1,0,1,0,0,1,2,64.95,493.65,No,0,8.11875,3,0.28237447,0,Low
7643-RCHXS,0,0,1,1,63,1,0,2,0,0,0,0,0,0,2,0,2,19.35,1263.85,No,0,0.30234375,0,0.056348994,0,Low
8246-SHFGA,1,0,0,0,17,1,0,2,0,0,0,0,0,0,0,0,1,21.1,385.55,No,0,1.1722222222222223,0,0.326823,0,Medium
8387-MOJJT,0,0,1,1,42,1,0,1,0,0,0,0,1,0,0,1,1,77.95,3384.0,Yes,1,1.8127906976744186,1,0.57912904,1,Medium
0620-XEFWH,1,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,3,18.85,84.2,No,0,3.7700000000000005,0,0.012493594,0,Low
6485-QXWWE,0,0,0,1,62,1,1,2,0,0,0,0,0,0,2,0,0,26.0,1638.7,No,0,0.4126984126984127,0,0.003489438,0,Low
2761-OCIAX,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,2,74.7,165.4,Yes,1,24.900000000000002,1,0.8187217,1,High
7321-VGNKU,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,120.25,No,0,23.45,0,0.7454117,1,High
5327-CNLUQ,1,0,1,0,48,1,1,1,1,1,1,0,1,0,2,1,0,96.9,4473.45,No,0,1.9775510204081634,4,0.14503065,0,Low
7552-KEYGT,1,0,1,0,27,1,0,2,0,0,0,0,0,0,2,0,0,19.55,520.55,No,0,0.6982142857142858,0,0.012895806,0,Low
5816-JMLGY,0,0,1,1,70,1,0,0,0,1,1,1,1,1,2,1,0,80.4,5717.85,No,0,1.1323943661971831,5,0.044228207,0,Low
3068-OMWZA,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,2,88.8,88.8,Yes,1,44.4,2,0.94678706,1,High
2927-QRRQV,1,0,1,0,46,1,1,1,0,1,1,0,1,0,1,1,2,94.65,4312.5,No,0,2.0138297872340427,3,0.5230695,1,Medium
6032-KRXXO,1,0,0,0,30,1,0,1,0,0,0,0,1,1,0,1,2,90.25,2755.35,Yes,1,2.911290322580645,2,0.7692158,1,High
7459-RRWQZ,0,0,0,0,15,1,1,0,1,0,0,0,0,1,0,1,0,64.65,994.55,Yes,1,4.040625,2,0.5687628,1,Medium
6265-SXWBU,1,0,1,1,69,1,1,1,0,1,1,0,1,0,1,0,1,95.75,6511.25,No,0,1.3678571428571429,3,0.1614205,0,Low
7941-RCJOW,1,0,0,0,65,1,0,2,0,0,0,0,0,0,2,1,1,19.55,1218.65,No,0,0.2962121212121212,0,0.010658251,0,Low
6374-NTQLP,1,1,1,1,72,1,0,1,1,0,1,1,1,1,2,1,1,104.1,7447.7,No,0,1.426027397260274,5,0.026949799,0,Low
4154-AQUGT,1,1,1,0,13,1,0,1,0,1,0,1,0,1,0,1,0,89.05,1169.35,Yes,1,6.360714285714286,3,0.5799211,1,Medium
2387-KDZQY,1,0,0,0,17,1,0,2,0,0,0,0,0,0,1,1,3,20.1,279.5,No,0,1.1166666666666667,0,0.039994307,0,Low
3584-WKTTW,1,0,1,0,51,1,1,1,1,0,1,1,1,1,1,1,2,111.55,5720.35,No,0,2.145192307692308,5,0.41662624,0,Medium
3399-BMLVW,1,0,1,1,51,1,0,0,1,1,0,1,0,0,2,0,1,60.5,3121.45,No,0,1.1634615384615385,3,0.043378897,0,Low
1971-DTCZB,0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,0,90.95,6468.6,No,0,1.2458904109589042,6,0.0027907065,0,Low
3092-IGHWF,1,0,1,1,67,1,1,1,0,1,1,0,0,0,1,0,2,87.4,5918.8,Yes,1,1.285294117647059,2,0.5407029,1,Medium
3374-PZLXD,1,0,0,0,34,1,0,2,0,0,0,0,0,0,0,0,3,19.7,675.6,No,0,0.5628571428571428,0,0.095040776,0,Low
3813-DHBBB,1,0,1,0,67,0,0,0,1,1,0,1,0,1,2,1,0,50.95,3521.7,No,0,0.7492647058823529,4,0.023803188,0,Low
2812-REYAT,0,0,1,0,49,1,0,2,0,0,0,0,0,0,1,1,0,20.05,923.1,No,0,0.401,0,0.013729524,0,Low
6518-PPLMZ,1,0,1,1,53,1,0,2,0,0,0,0,0,0,2,1,3,19.4,1110.35,No,0,0.3592592592592592,0,0.10523909,0,Low
4939-KYYPY,1,0,0,0,27,1,1,0,0,0,1,1,0,0,0,0,2,59.45,1611.65,No,0,2.123214285714286,2,0.16515072,0,Low
8017-LXHFA,0,1,0,0,23,1,0,1,0,1,0,0,1,1,0,1,2,94.75,2293.6,Yes,1,3.9479166666666665,3,0.80181503,1,High
5930-GBIWP,1,0,0,0,69,1,1,0,1,1,1,1,0,1,2,1,1,81.5,5553.25,No,0,1.1642857142857144,5,0.051891144,0,Low
6022-KOUQO,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,29.05,44.75,No,0,9.683333333333334,1,0.50749815,1,Medium
6352-TWCAU,0,0,0,0,35,1,1,1,0,0,0,0,1,0,0,1,2,86.45,3029.1,Yes,1,2.401388888888889,1,0.7968982,1,High
2361-UPSND,0,0,1,0,46,1,0,0,1,1,0,1,0,1,1,0,3,70.6,3231.05,No,0,1.502127659574468,4,0.12436969,0,Low
6035-RIIOM,0,0,0,0,54,1,1,1,0,1,0,0,1,1,2,1,0,97.2,5129.45,No,0,1.7672727272727273,3,0.25462383,0,Low
2929-QNSRW,0,0,1,0,56,1,1,1,0,1,0,0,1,1,1,1,2,98.25,5508.35,Yes,1,1.7236842105263157,3,0.67217827,1,High
1262-OPMFY,0,0,1,0,9,1,0,1,0,0,1,0,0,0,0,1,0,75.75,655.9,Yes,1,7.575,1,0.85556316,1,High
9504-DSHWM,1,0,0,0,20,1,1,0,1,0,0,1,0,0,0,0,0,59.2,1191.2,No,0,2.8190476190476192,2,0.2742931,0,Low
5035-BVCXS,1,0,0,0,11,1,0,1,0,1,0,0,0,0,0,1,3,75.9,866.4,No,0,6.325,1,0.68947977,1,High
6267-DCFFZ,0,1,1,0,30,1,1,1,0,1,0,0,1,0,0,1,2,90.05,2627.2,No,0,2.9048387096774193,2,0.74626607,1,High
3533-UVMOM,1,0,1,0,68,1,0,0,1,1,1,0,0,1,2,0,0,70.95,4741.45,No,0,1.0282608695652173,4,0.22516446,0,Low
2439-LYPMQ,1,1,1,0,38,1,1,1,0,1,1,0,1,1,0,1,2,102.6,4009.2,No,0,2.6307692307692307,4,0.81133854,1,High
4248-QPAVC,0,1,1,0,17,1,1,1,1,0,1,0,0,0,0,1,0,85.35,1463.45,Yes,1,4.741666666666666,2,0.61049366,1,High
1899-VXWXM,1,0,0,0,48,1,1,1,0,1,1,0,1,1,1,1,1,106.1,5082.8,Yes,1,2.1653061224489796,4,0.6086561,1,High
1478-VPOAD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,43.8,No,0,21.9,0,0.6734095,1,High
9995-HOTOH,1,0,1,1,63,0,0,0,1,1,1,0,1,1,2,0,2,59.0,3707.6,No,0,0.921875,5,0.020422414,0,Low
2988-PLAHS,0,0,0,0,3,1,0,0,0,0,1,0,1,1,1,1,2,69.95,220.45,No,0,17.4875,3,0.666127,1,High
1371-OJCEK,0,0,0,0,48,1,1,2,0,0,0,0,0,0,1,0,0,24.35,1133.7,No,0,0.4969387755102041,0,0.03585727,0,Low
4999-IEZLT,1,0,0,0,66,0,0,0,0,0,0,1,0,0,1,0,1,29.45,1983.15,No,0,0.43955223880597016,1,0.017134836,0,Low
8883-ANODQ,0,0,1,1,68,1,1,1,0,1,1,0,0,0,2,1,1,84.4,5746.75,No,0,1.2231884057971016,2,0.04556115,0,Low
4690-LLKUA,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6,Yes,1,2.5027777777777778,0,0.72164273,1,High
2351-RRBUE,0,0,1,1,7,1,0,2,0,0,0,0,0,0,1,0,3,20.65,134.05,No,0,2.58125,0,0.06088419,0,Low
5980-BDHPY,1,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,0,87.1,6230.1,No,0,1.1931506849315068,6,0.0028975192,0,Low
1498-DQNRX,0,0,1,0,29,1,0,2,0,0,0,0,0,0,0,0,3,19.85,573.05,No,0,0.6616666666666667,0,0.054384127,0,Low
9469-WEJBT,1,0,1,0,37,1,0,1,0,0,1,1,0,1,0,1,2,90.35,3419.3,No,0,2.3776315789473683,3,0.41172853,0,Medium
3331-HQDTW,0,0,0,0,34,1,1,1,1,1,1,0,1,1,0,1,3,109.8,3587.25,Yes,1,3.137142857142857,5,0.44093302,0,Medium
9490-DFPMD,0,1,0,0,42,1,1,1,0,0,0,0,1,0,0,1,2,84.65,3541.35,Yes,1,1.9686046511627908,1,0.7520393,1,High
2581-VKIRT,0,0,1,1,59,1,1,0,1,1,0,1,0,0,1,0,3,65.5,3801.3,No,0,1.0916666666666666,3,0.040013816,0,Low
5442-XSDCW,1,0,1,1,11,1,0,1,0,0,0,0,1,0,0,1,0,79.5,868.5,Yes,1,6.625,1,0.6746632,1,High
7426-WEIJX,1,1,1,1,60,1,1,1,1,0,0,0,0,0,0,1,2,80.95,4859.1,No,0,1.327049180327869,1,0.29438588,0,Low
2851-MMUTZ,0,0,0,0,27,1,0,0,0,1,0,1,0,0,0,1,3,56.15,1439.35,No,0,2.0053571428571426,2,0.062233258,0,Low
3049-NDXFL,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,3,85.8,85.8,Yes,1,42.9,1,0.9424857,1,High
8580-AECUZ,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.1,79.1,Yes,1,39.55,1,0.97502637,1,High
3307-TLCUD,1,0,1,0,17,0,0,0,1,0,1,0,0,0,0,0,3,34.4,592.75,No,0,1.911111111111111,2,0.28035375,0,Low
6625-FLENO,1,0,1,0,58,1,0,2,0,0,0,0,0,0,2,0,3,20.75,1185.95,No,0,0.3516949152542373,0,0.029433371,0,Low
2967-MXRAV,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,3,18.8,18.8,No,0,9.4,0,0.017014729,0,Low
7963-GQRMY,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,44.3,134.5,Yes,1,11.075,0,0.65040314,1,High
8189-HBVRW,0,0,0,0,53,1,1,1,1,1,1,0,0,0,0,0,2,90.8,4921.2,No,0,1.6814814814814814,3,0.344116,0,Medium
4163-KIUHY,1,0,0,0,35,1,1,2,0,0,0,0,0,0,0,1,2,25.6,901.25,No,0,0.7111111111111111,0,0.09460434,0,Low
1228-FZFRV,1,0,1,1,50,1,1,1,1,0,1,0,1,1,0,0,1,105.95,5341.8,Yes,1,2.077450980392157,4,0.61637217,1,High
3500-NSDOA,1,0,1,1,68,1,1,0,0,1,0,1,0,1,2,0,1,70.8,4859.95,No,0,1.026086956521739,3,0.05701598,0,Low
